"---","ItemId","ItemType","Rarity","DisplayName","Description","ShortDescription","Tags","MaxStackSize","Weight","BaseValue","bConsumable","bEquippable","bQuestItem","bCanDrop","bCanTrade","ScalarProperties","UI","WorldVisual","Nutrition","Inspection","bIsTool","ToolType","ToolQuality","MaxDurability"
"DriedGrass01","DriedGrass01","Material","Common","NSLOCTEXT(""DT_Items"", ""DriedGrass01_DisplayName"", ""Dried Grass"")","NSLOCTEXT(""DT_Items"", ""DriedGrass01_Description"", ""Bundles of dried grass for tinder, bedding, and cordage. Grass was humanity's most versatile plant material - it could be twisted into rope, woven into mats, or used as insulation. Dried grass catches sparks easily for fire-starting."")","NSLOCTEXT(""DT_Items"", ""DriedGrass01_ShortDescription"", ""Dried grass bundle."")","Material,Plant,Grass,Era1","20","0.300000","1.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"Reeds01","Reeds01","Material","Common","NSLOCTEXT(""DT_Items"", ""Reeds01_DisplayName"", ""Reeds"")","NSLOCTEXT(""DT_Items"", ""Reeds01_Description"", ""Tall reeds from wetland areas. Reeds provided straight, hollow stems useful for arrow shafts, blow tubes, and weaving. Reed boats, made by bundling stems together, may have carried the first ocean voyagers."")","NSLOCTEXT(""DT_Items"", ""Reeds01_ShortDescription"", ""Wetland reeds."")","Material,Plant,Reeds,Era3","20","0.400000","2.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"FlaxFiber01","FlaxFiber01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""FlaxFiber01_DisplayName"", ""Flax Fiber"")","NSLOCTEXT(""DT_Items"", ""FlaxFiber01_Description"", ""Processed flax fibers ready for spinning. Flax was among the first domesticated fiber plants, cultivated by 8000 BCE. Its long, strong fibers produce linen - a fabric that becomes softer with washing and can last for centuries."")","NSLOCTEXT(""DT_Items"", ""FlaxFiber01_ShortDescription"", ""Processed flax fibers."")","Material,Fiber,Flax,Era6","10","0.200000","10.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"WoolFleece01","WoolFleece01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""WoolFleece01_DisplayName"", ""Wool Fleece"")","NSLOCTEXT(""DT_Items"", ""WoolFleece01_Description"", ""Raw wool sheared from sheep. Wool was a revolutionary fiber - unlike plant fibers, it insulates even when wet. Early sheep had hair, not wool; selective breeding over millennia produced the fluffy fleeces we know today."")","NSLOCTEXT(""DT_Items"", ""WoolFleece01_ShortDescription"", ""Raw wool fleece."")","Material,Fiber,Wool,Era6","5","1.500000","15.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"Feathers01","Feathers01","Material","Common","NSLOCTEXT(""DT_Items"", ""Feathers01_DisplayName"", ""Feathers"")","NSLOCTEXT(""DT_Items"", ""Feathers01_Description"", ""Bird feathers suitable for arrow fletching. Fletching stabilizes arrow flight through drag - the feathers catch air and prevent tumbling. Fletchers learned to use feathers from the same wing to create consistent spin."")","NSLOCTEXT(""DT_Items"", ""Feathers01_ShortDescription"", ""Arrow fletching feathers."")","Material,Feathers,Era3","20","0.100000","3.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"Horn01","Horn01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""Horn01_DisplayName"", ""Horn"")","NSLOCTEXT(""DT_Items"", ""Horn01_Description"", ""Animal horn from cattle, goats, or sheep. Horn is keratin - the same protein as fingernails - and can be softened with heat and shaped. Horn containers, combs, and tool handles were common across all pastoral cultures."")","NSLOCTEXT(""DT_Items"", ""Horn01_ShortDescription"", ""Animal horn."")","Material,Horn,Era4","5","0.800000","8.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"AnimalBrain01","AnimalBrain01","Consumable","Common","NSLOCTEXT(""DT_Items"", ""AnimalBrain01_DisplayName"", ""Animal Brain"")","NSLOCTEXT(""DT_Items"", ""AnimalBrain01_Description"", ""Fresh animal brain for hide tanning. Brain-tanning uses the lecithin in brain tissue to soften leather. Remarkably, every animal has roughly enough brain to tan its own hide - a fact known to tanners for millennia."")","NSLOCTEXT(""DT_Items"", ""AnimalBrain01_ShortDescription"", ""Fresh brain for tanning."")","Material,Brain,Tanning,Era3","3","0.500000","5.000000","True","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"AnimalBladder01","AnimalBladder01","Material","Common","NSLOCTEXT(""DT_Items"", ""AnimalBladder01_DisplayName"", ""Animal Bladder"")","NSLOCTEXT(""DT_Items"", ""AnimalBladder01_Description"", ""Cleaned animal bladder for containers. Bladders provided waterproof, flexible containers before pottery. They could hold water, oil, or even be inflated as floats. Nothing was wasted from a successful hunt."")","NSLOCTEXT(""DT_Items"", ""AnimalBladder01_ShortDescription"", ""Cleaned bladder."")","Material,Bladder,Era3","3","0.200000","4.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"HideGlue01","HideGlue01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""HideGlue01_DisplayName"", ""Hide Glue"")","NSLOCTEXT(""DT_Items"", ""HideGlue01_Description"", ""Adhesive made by boiling hide scraps. Collagen in animal skin breaks down into gelatin when boiled - this gelatin dries into a strong, reversible adhesive. Hide glue remains superior to synthetic glues for some applications today."")","NSLOCTEXT(""DT_Items"", ""HideGlue01_ShortDescription"", ""Animal hide adhesive."")","Material,Glue,Era4","10","0.300000","10.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"Water01","Water01","Consumable","Common","NSLOCTEXT(""DT_Items"", ""Water01_DisplayName"", ""Water"")","NSLOCTEXT(""DT_Items"", ""Water01_Description"", ""Clean water essential for countless processes. Access to clean water shaped human settlement patterns throughout prehistory. Water was needed for drinking, cooking, pottery, tanning, and virtually every craft."")","NSLOCTEXT(""DT_Items"", ""Water01_ShortDescription"", ""Clean water."")","Material,Water,Era1","20","1.000000","0.000000","True","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"SodaAsh01","SodaAsh01","Material","Rare","NSLOCTEXT(""DT_Items"", ""SodaAsh01_DisplayName"", ""Soda Ash"")","NSLOCTEXT(""DT_Items"", ""SodaAsh01_Description"", ""Sodium carbonate collected from dried lake beds or burned seaweed. Soda ash dramatically lowers the melting point of silica, making glass-making possible at achievable temperatures. This flux was essential to early glass production."")","NSLOCTEXT(""DT_Items"", ""SodaAsh01_ShortDescription"", ""Glass-making flux."")","Material,Mineral,SodaAsh,Era8","10","0.500000","20.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"MineralGlaze01","MineralGlaze01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""MineralGlaze01_DisplayName"", ""Mineral Glaze"")","NSLOCTEXT(""DT_Items"", ""MineralGlaze01_Description"", ""Mineral compounds for pottery glazing. Early glazes were often accidental - ash falling on pottery in kilns created the first glazed surfaces. Later, potters learned to apply specific minerals to create colored, waterproof coatings."")","NSLOCTEXT(""DT_Items"", ""MineralGlaze01_ShortDescription"", ""Pottery glaze minerals."")","Material,Mineral,Glaze,Era8","10","0.500000","15.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"CrudeChopper01","CrudeChopper01","Tool","Common","NSLOCTEXT(""DT_Items"", ""CrudeChopper01_DisplayName"", ""Crude Chopper"")","NSLOCTEXT(""DT_Items"", ""CrudeChopper01_Description"", ""A cobble with one end roughly flaked to create a chopping edge. This Oldowan-style tool represents humanitys first deliberate manufacture - technology over a million years old."")","NSLOCTEXT(""DT_Items"", ""CrudeChopper01_ShortDescription"", ""A rough stone chopper."")","Tool,Stone,Oldowan,Era1","1","1.200000","5.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","True","Chopper","0.500000","50"
"StoneScraper01","StoneScraper01","Tool","Common","NSLOCTEXT(""DT_Items"", ""StoneScraper01_DisplayName"", ""Stone Scraper"")","NSLOCTEXT(""DT_Items"", ""StoneScraper01_Description"", ""A flake retouched along one edge to create a sturdy scraping surface. Essential for hide processing and woodworking."")","NSLOCTEXT(""DT_Items"", ""StoneScraper01_ShortDescription"", ""A stone scraper tool."")","Tool,Stone,Era1","1","0.300000","8.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""ScraperUse"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Scraper","0.700000","80"
"FlintFlake01","FlintFlake01","Material","Common","NSLOCTEXT(""DT_Items"", ""FlintFlake01_DisplayName"", ""Flint Flake"")","NSLOCTEXT(""DT_Items"", ""FlintFlake01_Description"", ""A razor-sharp flake struck from a flint nodule. The edge can slice through hide and flesh with surgical precision."")","NSLOCTEXT(""DT_Items"", ""FlintFlake01_ShortDescription"", ""A sharp flint flake."")","Material,Stone,Flint,Era1","20","0.100000","3.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/FlintFlake01/FlintFlake01Icon.FlintFlake01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
"RawHide01","RawHide01","Material","Common","NSLOCTEXT(""DT_Items"", ""RawHide01_DisplayName"", ""Raw Hide"")","NSLOCTEXT(""DT_Items"", ""RawHide01_Description"", ""A fresh animal hide that must be processed quickly before it rots. The clock is ticking from the moment of skinning."")","NSLOCTEXT(""DT_Items"", ""RawHide01_ShortDescription"", ""A fresh animal hide."")","Material,Hide,Era2","3","2.000000","10.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=())","False","None","1.000000","0"
